地區,項目,欄位名稱,數值,資料時間日期,資料週期,郵遞區號,機關代碼,電子郵件,行動電話,市話,縣市別代碼,行政區域代碼
臺中市北區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市北區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,32,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市北區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市西屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,41,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市西屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,1,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市西屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,34,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市西屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市南屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,24,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市南屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市南屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,23,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市南屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市北屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,52,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市北屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市北屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,45,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市北屯區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市豐原區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,29,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市豐原區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市豐原區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,24,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市豐原區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市東勢區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,5,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市東勢區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市東勢區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,5,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市東勢區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大甲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,13,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大甲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大甲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,10,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大甲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市清水區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,25,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市清水區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市清水區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,20,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市清水區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市沙鹿區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,15,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市沙鹿區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市沙鹿區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,12,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市沙鹿區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市梧棲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,14,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市梧棲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市梧棲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,12,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市梧棲區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市后里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,11,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市后里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市后里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,10,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市后里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市神岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,15,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市神岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市神岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,13,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市神岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市潭子區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,19,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市潭子區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市潭子區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,18,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市潭子區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大雅區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,19,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大雅區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大雅區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,16,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大雅區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市新社區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,4,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市新社區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市新社區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,2,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市新社區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市石岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,2,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市石岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市石岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,1,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市石岡區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市外埔區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,7,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市外埔區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市外埔區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,7,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市外埔區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大安區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,4,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大安區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大安區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,4,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大安區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市烏日區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,21,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市烏日區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市烏日區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,16,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市烏日區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大肚區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,7,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大肚區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大肚區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,7,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大肚區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市龍井區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,18,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市龍井區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市龍井區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,17,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市龍井區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市霧峰區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,11,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市霧峰區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市霧峰區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,6,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市霧峰區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市太平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,50,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市太平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市太平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,44,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市太平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,45,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,38,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市大里區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市和平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_已設籍,1,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市和平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市和平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_已設籍,1,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市和平區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_本國籍_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市中區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_大陸地區_已設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市中區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_大陸地區_未設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市中區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_大陸地區_已設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市中區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),女_大陸地區_未設籍,1,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市東區,各區 離婚人數按性別及原屬國籍(地區)分-離婚人數(單位:人),男_大陸地區_已設籍,0,2018-06-01T00:00:00,月,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
