地區,項目,欄位名稱,數值,資料時間日期,資料週期,郵遞區號,機關代碼,電子郵件,行動電話,市話,縣市別代碼,行政區域代碼
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_25歲_初婚,789,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_26歲_初婚,1088,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_27歲_初婚,1434,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_28歲_初婚,1187,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_29歲_初婚,1244,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_25歲_再婚,12,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_26歲_再婚,21,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_27歲_再婚,16,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_28歲_再婚,25,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_29歲_再婚,35,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_25歲_再婚,46,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_26歲_再婚,46,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_27歲_再婚,47,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_28歲_再婚,76,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_29歲_再婚,70,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_30歲_初婚,1147,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_31歲_初婚,1160,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_32歲_初婚,1062,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_33歲_初婚,1018,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_34歲_初婚,829,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_30歲_初婚,1174,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_31歲_初婚,1019,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_32歲_初婚,858,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_33歲_初婚,765,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_34歲_初婚,601,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_30歲_再婚,60,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_31歲_再婚,53,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_32歲_再婚,48,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_33歲_再婚,70,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_34歲_再婚,87,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_30歲_再婚,89,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_31歲_再婚,92,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_32歲_再婚,115,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_33歲_再婚,121,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_34歲_再婚,141,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_35歲_初婚,779,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_36歲_初婚,642,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_37歲_初婚,545,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_38歲_初婚,383,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_39歲_初婚,326,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_35歲_初婚,525,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_36歲_初婚,375,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_37歲_初婚,278,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_38歲_初婚,205,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_39歲_初婚,196,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_35歲_再婚,117,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_36歲_再婚,96,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_37歲_再婚,134,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_38歲_再婚,107,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_39歲_再婚,120,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_35歲_再婚,137,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_36歲_再婚,130,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_37歲_再婚,152,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_38歲_再婚,138,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_39歲_再婚,113,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_40歲_初婚,248,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_41歲_初婚,199,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_42歲_初婚,149,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_43歲_初婚,117,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),男_44歲_初婚,83,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_40歲_初婚,118,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_41歲_初婚,93,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,結婚人數按性別、單一年齡、五歲年齡及初婚、再婚分(按發生日期)-結婚人數(單位:人),女_42歲_初婚,61,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
